Destino principal;Concepto turístico;Alojamiento principal: Nivel 1;Alojamiento principal: Nivel 2;Motivo principal;Transporte principal;Forma de organización del viaje;Duración del viaje;Comunidad autónoma de residencia;Periodo;Total
16 País Vasco;Viajes;Total;;Otros;Total;Total;Total;Total;2020;99.780
16 País Vasco;Viajes;Total;;Otros;Total;Total;Total;Total;2019;84.455
16 País Vasco;Viajes;Total;;Otros;Total;Total;Total;Total;2018;84.907
16 País Vasco;Viajes;Total;;Otros;Total;Total;Total;Total;2017;102.731
16 País Vasco;Viajes;Total;;Otros;Total;Total;Total;Total;2016;107.169
16 País Vasco;Viajes;Total;;Otros;Total;Total;Total;Total;2015;119.050
17 Rioja, La;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2024;113.154
17 Rioja, La;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2023;58.685
17 Rioja, La;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2022;41.252
17 Rioja, La;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2021;39.144
17 Rioja, La;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2020;53.530
17 Rioja, La;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2019;85.986
17 Rioja, La;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2018;67.286
17 Rioja, La;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2017;97.394
17 Rioja, La;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2016;81.189
17 Rioja, La;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2015;104.314
17 Rioja, La;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2024;""
17 Rioja, La;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2023;""
17 Rioja, La;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2022;""
17 Rioja, La;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2021;""
17 Rioja, La;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2020;""
17 Rioja, La;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2019;""
17 Rioja, La;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2018;""
17 Rioja, La;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2017;""
17 Rioja, La;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2016;""
17 Rioja, La;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2015;""
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2024;58.248
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2023;""
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2022;""
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2021;18.981
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2020;37.162
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2019;53.871
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2018;30.521
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2017;47.110
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2016;38.933
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2015;80.171
17 Rioja, La;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2024;""
17 Rioja, La;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2023;""
17 Rioja, La;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2022;""
17 Rioja, La;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2021;""
17 Rioja, La;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2020;""
17 Rioja, La;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2019;""
17 Rioja, La;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2018;""
17 Rioja, La;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2017;""
17 Rioja, La;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2016;""
17 Rioja, La;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2015;""
17 Rioja, La;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2024;1.654.673
17 Rioja, La;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2023;1.604.243
17 Rioja, La;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2022;1.666.523
17 Rioja, La;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2021;1.285.504
17 Rioja, La;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2020;831.391
17 Rioja, La;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2019;1.547.117
17 Rioja, La;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2018;1.577.658
17 Rioja, La;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2017;1.604.250
17 Rioja, La;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2016;1.351.929
17 Rioja, La;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2015;1.553.104
17 Rioja, La;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2024;912.304
17 Rioja, La;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2023;796.013
17 Rioja, La;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2022;826.638
17 Rioja, La;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2021;741.124
17 Rioja, La;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2020;406.755
17 Rioja, La;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2019;792.653
17 Rioja, La;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2018;880.915
17 Rioja, La;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2017;945.539
17 Rioja, La;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2016;704.648
17 Rioja, La;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2015;775.026
17 Rioja, La;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2024;""
17 Rioja, La;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2023;""
17 Rioja, La;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2022;""
17 Rioja, La;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2021;""
17 Rioja, La;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2020;""
17 Rioja, La;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2019;""
17 Rioja, La;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2018;""
17 Rioja, La;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2017;""
17 Rioja, La;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2016;""
17 Rioja, La;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2015;""
17 Rioja, La;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2024;106.204
17 Rioja, La;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2023;119.116
17 Rioja, La;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2022;164.274
17 Rioja, La;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2021;177.809
17 Rioja, La;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2020;115.273
17 Rioja, La;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2019;73.600
17 Rioja, La;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2018;134.236
17 Rioja, La;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2017;71.182
17 Rioja, La;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2016;109.960
17 Rioja, La;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2015;180.932
17 Rioja, La;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2024;153.864
17 Rioja, La;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2023;118.529
17 Rioja, La;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2022;116.119
17 Rioja, La;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2021;125.876
17 Rioja, La;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2020;""
17 Rioja, La;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2019;103.078
17 Rioja, La;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2018;115.341
17 Rioja, La;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2017;89.781
17 Rioja, La;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2016;124.135
17 Rioja, La;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2015;90.760
17 Rioja, La;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2024;104.646
17 Rioja, La;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2023;73.320
17 Rioja, La;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2022;""
17 Rioja, La;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2021;""
17 Rioja, La;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2020;""
17 Rioja, La;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2019;88.359
17 Rioja, La;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2018;""
17 Rioja, La;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2017;55.760
17 Rioja, La;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2016;44.776
17 Rioja, La;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2015;""
17 Rioja, La;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2024;""
17 Rioja, La;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2023;""
17 Rioja, La;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2022;""
17 Rioja, La;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2021;""
17 Rioja, La;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2020;""
17 Rioja, La;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2019;""
17 Rioja, La;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2018;""
17 Rioja, La;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2017;""
17 Rioja, La;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2016;""
17 Rioja, La;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2015;""
17 Rioja, La;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2024;""
17 Rioja, La;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2023;""
17 Rioja, La;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2022;""
17 Rioja, La;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2021;""
17 Rioja, La;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2020;""
17 Rioja, La;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2019;""
17 Rioja, La;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2018;""
17 Rioja, La;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2017;""
17 Rioja, La;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2016;""
17 Rioja, La;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2015;55.526
17 Rioja, La;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2024;475.731
17 Rioja, La;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2023;438.503
17 Rioja, La;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2022;437.876
17 Rioja, La;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2021;349.348
17 Rioja, La;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2020;210.488
17 Rioja, La;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2019;470.587
17 Rioja, La;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2018;527.951
17 Rioja, La;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2017;677.122
17 Rioja, La;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2016;380.399
17 Rioja, La;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2015;376.488
17 Rioja, La;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2024;657.817
17 Rioja, La;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2023;688.330
17 Rioja, La;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2022;708.176
17 Rioja, La;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2021;446.348
17 Rioja, La;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2020;348.310
17 Rioja, La;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2019;678.809
17 Rioja, La;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2018;614.374
17 Rioja, La;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2017;611.819
17 Rioja, La;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2016;576.611
17 Rioja, La;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2015;675.667
17 Rioja, La;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2024;84.552
17 Rioja, La;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2023;119.901
17 Rioja, La;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2022;131.709
17 Rioja, La;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2021;98.031
17 Rioja, La;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2020;76.326
17 Rioja, La;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2019;75.655
17 Rioja, La;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2018;82.369
17 Rioja, La;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2017;46.891
17 Rioja, La;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2016;70.669
17 Rioja, La;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2015;102.412
17 Rioja, La;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2024;""
17 Rioja, La;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2023;""
17 Rioja, La;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2022;""
17 Rioja, La;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2021;""
17 Rioja, La;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2020;""
17 Rioja, La;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2019;""
17 Rioja, La;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2018;""
17 Rioja, La;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2017;""
17 Rioja, La;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2016;""
17 Rioja, La;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2015;""
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2024;""
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2023;""
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2022;""
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2021;""
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2020;""
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2019;""
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2018;""
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2017;""
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2016;""
17 Rioja, La;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2015;""
17 Rioja, La;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2024;""
17 Rioja, La;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2023;""
17 Rioja, La;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2022;""
17 Rioja, La;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2021;""
17 Rioja, La;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2020;""
17 Rioja, La;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2019;""
17 Rioja, La;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2018;""
17 Rioja, La;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2017;""
17 Rioja, La;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2016;""
17 Rioja, La;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2015;""
17 Rioja, La;Viajes;Total;;Salud;Total;Total;Total;Total;2024;""
17 Rioja, La;Viajes;Total;;Salud;Total;Total;Total;Total;2023;""
17 Rioja, La;Viajes;Total;;Salud;Total;Total;Total;Total;2022;""
17 Rioja, La;Viajes;Total;;Salud;Total;Total;Total;Total;2021;""
17 Rioja, La;Viajes;Total;;Salud;Total;Total;Total;Total;2020;""
17 Rioja, La;Viajes;Total;;Salud;Total;Total;Total;Total;2019;""
17 Rioja, La;Viajes;Total;;Salud;Total;Total;Total;Total;2018;""
17 Rioja, La;Viajes;Total;;Salud;Total;Total;Total;Total;2017;""
17 Rioja, La;Viajes;Total;;Salud;Total;Total;Total;Total;2016;""
17 Rioja, La;Viajes;Total;;Salud;Total;Total;Total;Total;2015;""
17 Rioja, La;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2024;""
17 Rioja, La;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2023;""
17 Rioja, La;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2022;""
17 Rioja, La;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2021;""
17 Rioja, La;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2020;""
17 Rioja, La;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2019;""
17 Rioja, La;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2018;""
17 Rioja, La;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2017;""
17 Rioja, La;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2016;""
17 Rioja, La;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2015;""
17 Rioja, La;Viajes;Total;;Otros;Total;Total;Total;Total;2024;65.079
17 Rioja, La;Viajes;Total;;Otros;Total;Total;Total;Total;2023;86.080
17 Rioja, La;Viajes;Total;;Otros;Total;Total;Total;Total;2022;65.909
17 Rioja, La;Viajes;Total;;Otros;Total;Total;Total;Total;2021;84.542
17 Rioja, La;Viajes;Total;;Otros;Total;Total;Total;Total;2020;60.570
